irn,title,title_length,image_irn,width,height,contentUrl,rights,description,observedDimension,creator,role,createdDate,createdPlace,productionUsedTechnique,isMadeOfSummary,isMadeOf,isTypeOf,influencedBy,depicts,refersTo,creditLine
97204,Bath buildings at Rotorua,25,421993,10815,8402,https://media.tepapa.govt.nz/collection/421993/full,No Known Copyright Restrictions,,,James McDonald,photographer,1912 - 1926,,"black-and-white photography,gelatin dry plate process",black and white gelatin glass negative,"sheet glass,photographic gelatin,silver,photographic plates","black-and-white negatives,gelatin dry plate negatives",,,,
97222,Tuatara - Dominion Museum Specimen,34,421995,10979,8346,https://media.tepapa.govt.nz/collection/421995/full,No Known Copyright Restrictions,,,James McDonald,photographer,1912 - 1926,,"black-and-white photography,gelatin dry plate process",black and white gelatin glass negative,"sheet glass,photographic gelatin,silver,photographic plates","black-and-white negatives,gelatin dry plate negatives",,,,
97255,Melanesian adze (Admiralty Islands),35,421997,8330,10919,https://media.tepapa.govt.nz/collection/421997/full,No Known Copyright Restrictions,,,James McDonald,photographer,1912 - 1926,,"black-and-white photography,gelatin dry plate process",black and white gelatin glass negative,"sheet glass,photographic gelatin,silver,photographic plates","black-and-white negatives,gelatin dry plate negatives",,,,
97260,Melanesian masks from New Ireland (in profile),46,421999,10872,8345,https://media.tepapa.govt.nz/collection/421999/full,No Known Copyright Restrictions,,,James McDonald,photographer,1912 - 1926,,"black-and-white photography,gelatin dry plate process",black and white gelatin glass negative,"sheet glass,photographic gelatin,silver,photographic plates","black-and-white negatives,gelatin dry plate negatives",,,,
97262,Melanesian mask from New Ireland,32,422001,10919,8325,https://media.tepapa.govt.nz/collection/422001/full,No Known Copyright Restrictions,,,James McDonald,photographer,1912 - 1926,,"black-and-white photography,gelatin dry plate process",black and white gelatin glass negative,"sheet glass,photographic gelatin,silver,photographic plates","black-and-white negatives,gelatin dry plate negatives",,,,
97466,Hawaiian feather cloak (detail),31,422003,11034,8363,https://media.tepapa.govt.nz/collection/422003/full,No Known Copyright Restrictions,,,James McDonald,photographer,1912 - 1926,,"black-and-white photography,gelatin dry plate process",black and white gelatin glass negative,"sheet glass,photographic gelatin,silver,photographic plates","black-and-white negatives,gelatin dry plate negatives",Hawaiian,,,
97642,Man,3,422005,8370,10907,https://media.tepapa.govt.nz/collection/422005/full,No Known Copyright Restrictions,,,"Unknown,James McDonald","photographer,copyist",1860-1910,,"black-and-white photography,gelatin dry plate process,copying",black and white gelatin glass negative,"sheet glass,photographic gelatin,silver,photographic plates","black-and-white negatives,gelatin dry plate negatives,copies",,Solomon Islander,,
97715,Solomon Islands - canoe decorations,35,422007,11042,8420,https://media.tepapa.govt.nz/collection/422007/full,No Known Copyright Restrictions,,,James McDonald,photographer,1912 - 1926,,"black-and-white photography,gelatin dry plate process",black and white gelatin glass negative,"sheet glass,photographic gelatin,silver,photographic plates","black-and-white negatives,gelatin dry plate negatives",,,,
97717,Solomon Islands - canoe decorations,35,422013,10944,8464,https://media.tepapa.govt.nz/collection/422013/full,No Known Copyright Restrictions,,,James McDonald,photographer,1912 - 1926,,"black-and-white photography,gelatin dry plate process",black and white gelatin glass negative,"sheet glass,photographic gelatin,silver,photographic plates","black-and-white negatives,gelatin dry plate negatives",,,,
97719,Solomon Islands - canoe paddle decorations,42,422009,10995,8353,https://media.tepapa.govt.nz/collection/422009/full,No Known Copyright Restrictions,,,James McDonald,photographer,1912 - 1926,,"black-and-white photography,gelatin dry plate process",black and white gelatin glass negative,"sheet glass,photographic gelatin,silver,photographic plates","black-and-white negatives,gelatin dry plate negatives",,,,
97721,Solomon Islands - canoe paddle decorations,42,422011,11005,8383,https://media.tepapa.govt.nz/collection/422011/full,No Known Copyright Restrictions,,,James McDonald,photographer,1912 - 1926,,"black-and-white photography,gelatin dry plate process",black and white gelatin glass negative,"sheet glass,photographic gelatin,silver,photographic plates","black-and-white negatives,gelatin dry plate negatives",,,,
99548,First stages of petrified wood,30,422041,10901,8365,https://media.tepapa.govt.nz/collection/422041/full,No Known Copyright Restrictions,,,James McDonald,photographer,1912 - 1926,,"black-and-white photography,gelatin dry plate process",black and white gelatin glass negative,"sheet glass,photographic gelatin,silver,photographic plates","black-and-white negatives,gelatin dry plate negatives",,,,
99552,"Thermal activity on White Island, Bay of Plenty",47,422043,8364,10875,https://media.tepapa.govt.nz/collection/422043/full,No Known Copyright Restrictions,,,James McDonald,photographer,1912 - 1926,,"black-and-white photography,gelatin dry plate process",black and white gelatin glass negative,"sheet glass,photographic gelatin,silver,photographic plates","black-and-white negatives,gelatin dry plate negatives",,,,
99555,"Thermal activity on White Island, Bay of Plenty",47,422045,8342,10893,https://media.tepapa.govt.nz/collection/422045/full,No Known Copyright Restrictions,,,James McDonald,photographer,1912 - 1926,,"black-and-white photography,gelatin dry plate process",black and white gelatin glass negative,"sheet glass,photographic gelatin,silver,photographic plates","black-and-white negatives,gelatin dry plate negatives",,,,
99558,"Crater Lake, Mount Ruapehu",26,425620,10498,8092,https://media.tepapa.govt.nz/collection/425620/full,No Known Copyright Restrictions,,,James McDonald,photographer,1912 - 1926,,"black-and-white photography,gelatin dry plate process",black and white gelatin glass negative,"sheet glass,photographic gelatin,silver,photographic plates","black-and-white negatives,gelatin dry plate negatives",,,,
99635,Phormium tenax,14,425622,8028,10527,https://media.tepapa.govt.nz/collection/425622/full,No Known Copyright Restrictions,,,James McDonald,photographer,1912 - 1926,,"black-and-white photography,gelatin dry plate process",black and white gelatin glass negative,"sheet glass,photographic gelatin,silver,photographic plates","black-and-white negatives,gelatin dry plate negatives",,,,
99645,Ngaio tree,10,425624,8036,10502,https://media.tepapa.govt.nz/collection/425624/full,No Known Copyright Restrictions,,,James McDonald,photographer,1912 - 1926,,"black-and-white photography,gelatin dry plate process",black and white gelatin glass negative,"sheet glass,photographic gelatin,silver,photographic plates","black-and-white negatives,gelatin dry plate negatives",,,,
99715,Coprosma propinqua from Breaker Bay,35,443255,11031,8366,https://media.tepapa.govt.nz/collection/443255/full,No Known Copyright Restrictions,,,James McDonald,photographer,1912 - 1926,,black-and-white photography,Black and white negative,"silver,black-and-white film,cut film",black-and-white negatives,,,,
99741,"Conoor Cave where Moa bones were found (hole marked ""X"")",56,425626,10592,8108,https://media.tepapa.govt.nz/collection/425626/full,No Known Copyright Restrictions,,,James McDonald,photographer,07.1914,,"black-and-white photography,gelatin dry plate process",black and white gelatin glass negative,"sheet glass,photographic gelatin,silver,photographic plates","black-and-white negatives,gelatin dry plate negatives",,"Archaeological sites,Caves,Pahiatua",,
99743,Conoor Cave where Moa bones were found,38,425833,8219,10800,https://media.tepapa.govt.nz/collection/425833/full,No Known Copyright Restrictions,,,James McDonald,photographer,07.1914,,"black-and-white photography,gelatin dry plate process",black and white gelatin glass negative,"sheet glass,photographic gelatin,silver,photographic plates","black-and-white negatives,gelatin dry plate negatives",,"Archaeological sites,Caves,Pahiatua",,
99755,Moa bones found at Conoor Cave,30,425628,10549,8048,https://media.tepapa.govt.nz/collection/425628/full,No Known Copyright Restrictions,,,James McDonald,photographer,07.1914,,"black-and-white photography,gelatin dry plate process",black and white gelatin glass negative,"sheet glass,photographic gelatin,silver,photographic plates","black-and-white negatives,gelatin dry plate negatives",,"Bones (Body parts),Birds,Extinct birds","Archaeological sites,Caves,Pahiatua",
99759,Moa bones found at Conoor Cave,30,425835,10786,8237,https://media.tepapa.govt.nz/collection/425835/full,No Known Copyright Restrictions,,,James McDonald,photographer,07.1914,,"black-and-white photography,gelatin dry plate process",black and white gelatin glass negative,"sheet glass,photographic gelatin,silver,photographic plates","black-and-white negatives,gelatin dry plate negatives",,"Bones (Body parts),Birds,Extinct birds","Archaeological sites,Caves,Pahiatua",
99762,Moa bones found at Conoor Cave,30,425837,10765,8248,https://media.tepapa.govt.nz/collection/425837/full,No Known Copyright Restrictions,,,James McDonald,photographer,07.1914,,"black-and-white photography,gelatin dry plate process",black and white gelatin glass negative,"sheet glass,photographic gelatin,silver,photographic plates","black-and-white negatives,gelatin dry plate negatives",,"Bones (Body parts),Birds,Extinct birds","Archaeological sites,Caves,Pahiatua",
99766,Moa bones found at Conoor Cave,30,425630,10494,8018,https://media.tepapa.govt.nz/collection/425630/full,No Known Copyright Restrictions,,,James McDonald,photographer,07.1914,,"black-and-white photography,gelatin dry plate process",black and white gelatin glass negative,"sheet glass,photographic gelatin,silver,photographic plates","black-and-white negatives,gelatin dry plate negatives",,"Bones (Body parts),Birds,Extinct birds","Archaeological sites,Caves,Pahiatua",
100329,Albino Mutton Bird (Dominion Museum),36,425632,10546,8011,https://media.tepapa.govt.nz/collection/425632/full,No Known Copyright Restrictions,,,James McDonald,photographer,1912 - 1926,,"black-and-white photography,gelatin dry plate process",black and white gelatin glass negative,"sheet glass,photographic gelatin,silver,photographic plates","black-and-white negatives,gelatin dry plate negatives",,,,
100331,North Island Thrush,19,425634,10545,8034,https://media.tepapa.govt.nz/collection/425634/full,No Known Copyright Restrictions,,,James McDonald,photographer,1912 - 1926,,"black-and-white photography,gelatin dry plate process",black and white gelatin glass negative,"sheet glass,photographic gelatin,silver,photographic plates","black-and-white negatives,gelatin dry plate negatives",,,,
100399,New Zealand Quail (Coturnix novaezealandiae),44,425636,8044,10494,https://media.tepapa.govt.nz/collection/425636/full,No Known Copyright Restrictions,,,James McDonald,photographer,1912 - 1926,,"black-and-white photography,gelatin dry plate process",black and white gelatin glass negative,"sheet glass,photographic gelatin,silver,photographic plates","black-and-white negatives,gelatin dry plate negatives",,,,
100400,Royal Penguin - head and beak (Macquarie Island),48,425638,10543,8042,https://media.tepapa.govt.nz/collection/425638/full,No Known Copyright Restrictions,,"6, 8",James McDonald,photographer,1912 - 1926,Macquarie Island (Australia),"black-and-white photography,gelatin dry plate process",black and white gelatin glass negative,"sheet glass,photographic gelatin,silver,photographic plates","black-and-white negatives,gelatin dry plate negatives",,,,
100401,Snares Crested Penguin - head and beak (Macquarie Island?),58,425640,10502,8002,https://media.tepapa.govt.nz/collection/425640/full,No Known Copyright Restrictions,,"6, 8",James McDonald,photographer,1912 - 1926,Macquarie Island (Australia),"black-and-white photography,gelatin dry plate process",black and white gelatin glass negative,"sheet glass,photographic gelatin,silver,photographic plates","black-and-white negatives,gelatin dry plate negatives",,,,
100403,Kiwi,4,446780,11080,8433,https://media.tepapa.govt.nz/collection/446780/full,No Known Copyright Restrictions,,,James McDonald,photographer,1912 - 1926,,black-and-white photography,black and white nitrate negative,"nitrocellulose,silver,black-and-white film,cut film","black-and-white negatives,nitrate cel",,,,
100407,Kiwi - mounted specimen,23,425642,10559,8060,https://media.tepapa.govt.nz/collection/425642/full,No Known Copyright Restrictions,,,James McDonald,photographer,1912 - 1926,,"black-and-white photography,gelatin dry plate process",black and white gelatin glass negative,"sheet glass,photographic gelatin,silver,photographic plates","black-and-white negatives,gelatin dry plate negatives",,,,
100410,Piebald Tomtit,14,425644,8094,10545,https://media.tepapa.govt.nz/collection/425644/full,No Known Copyright Restrictions,,,James McDonald,photographer,1912 - 1926,,"black-and-white photography,gelatin dry plate process",black and white gelatin glass negative,"sheet glass,photographic gelatin,silver,photographic plates","black-and-white negatives,gelatin dry plate negatives",,,,
